35,70,70,60,0,42,36,37,39,35,45,8,9,60,70,70,60
40,70,70,60,10,40,45,40,40,35,45,10,10,10,70,70,44
40,70,70,59,10,10,40,40,40,35,45,10,15,40,70,70,50
40,70,70,70,10,40,45,40,40,35,45,10,0,40,70,70,70
70,70,63,70,70,59,70,70,70,60,70,70,62,57,70,52,70
70,70,50,70,70,60,70,70,70,60,70,70,61,58,70,56,70
70,70,15,70,70,60,70,70,70,60,70,70,61,59,70,52,70
70,70,31,70,70,33,70,70,70,60,70,70,54,57,70,61,61
70,70,60,70,70,55,70,70,70,60,70,70,55,35,70,57,28
70,70,55,70,70,35,70,70,70,60,70,70,58,70,70,60,70
70,70,55,70,70,45,70,70,70,60,70,70,65,65,70,56,35
70,70,55,70,70,45,70,70,70,60,70,70,54,45,70,52,67
70,70,64,70,70,52,70,70,70,60,70,70,64,47,70,67,35
70,70,15,70,70,15,70,70,70,60,70,70,56,48,70,70,34
70,70,25,70,70,50,70,70,70,60,70,70,68,44,70,67,33
70,70,50,70,70,40,70,70,70,60,70,70,55,48,70,50,38
70,70,35,70,70,48,70,70,70,60,70,70,60,45,70,60,35
70,70,40,70,70,50,70,70,70,60,70,70,60,50,70,70,41
70,70,62,70,70,45,55,70,70,60,70,70,60,70,70,62,45
35,0,40,45,70,70,69,37,40,35,45,70,65,15,10,20,40
42,15,40,60,70,70,65,41,40,35,45,70,65,18,10,18,45
42,15,47,70,70,70,62,41,40,35,45,70,70,20,10,31,50
35,1,42,62,70,70,66,35,35,35,45,70,70,16,1,21,30
39,8,18,45,70,68,65,42,45,35,45,70,70,65,20,30,50
40,10,45,50,70,70,65,40,40,35,45,70,70,25,10,0,15
35,0,40,55,70,70,69,37,40,35,45,70,70,67,10,15,30
35,0,30,40,70,70,65,37,40,35,45,70,70,45,10,15,25
40,10,42,55,70,70,68,41,42,35,45,70,65,23,15,10,40
35,0,61,66,70,70,60,37,40,35,45,70,70,35,10,40,52
40,10,32,45,70,70,60,40,40,35,45,70,65,65,10,10,8
35,0,44,65,70,45,55,37,40,35,45,70,70,55,10,25,45
40,10,30,51,70,70,69,40,40,35,45,70,70,15,10,31,55
35,0,42,57,70,70,61,37,40,35,45,70,65,25,10,40,65
40,10,10,40,70,70,65,40,40,35,45,70,70,25,10,45,50
40,70,70,63,10,36,55,41,42,36,46,15,20,40,70,70,62
40,70,70,65,10,55,60,40,40,35,45,10,20,40,70,60,55
40,70,65,50,10,65,65,40,40,35,45,10,18,55,70,70,63
40,70,70,64,10,50,50,40,40,35,45,10,5,35,70,65,62
40,70,70,64,10,50,50,40,40,35,45,10,5,20,70,65,62
42,70,70,65,15,34,40,41,39,39,49,9,15,20,70,65,70
35,70,70,59,0,55,50,37,40,35,45,10,10,55,70,70,70
40,70,70,65,10,55,50,40,40,35,45,10,0,15,70,70,70
40,70,70,61,10,45,50,40,40,35,45,10,5,10,70,65,15
40,70,70,65,10,10,60,40,40,40,50,10,20,16,70,70,60
40,70,70,60,10,50,56,40,40,35,45,10,10,50,70,70,55
40,70,62,65,10,37,48,40,40,35,45,10,30,50,70,70,65
36,70,70,59,2,57,55,36,36,36,46,2,30,58,70,70,62
40,70,65,70,10,35,55,40,40,35,45,10,5,45,70,70,65
40,70,70,70,10,26,57,40,40,35,45,10,5,8,70,68,70
70,70,55,70,70,55,70,70,70,60,70,70,47,47,70,70,66
70,70,55,70,70,50,70,70,70,60,70,70,70,66,70,66,62
70,70,50,70,70,45,70,70,70,60,70,70,64,40,70,70,70
70,70,50,70,70,42,70,70,70,60,70,70,60,43,70,40,35
70,70,61,70,70,41,70,70,70,60,70,70,61,22,70,70,38
70,70,44,70,70,35,70,70,70,60,70,70,48,44,70,30,40
70,70,34,70,70,40,70,70,70,60,70,70,70,27,70,20,40
70,70,30,70,70,30,70,70,70,60,70,70,20,60,70,50,40
70,70,41,70,70,30,70,70,70,60,70,70,57,39,70,45,50
70,70,40,70,70,30,70,70,70,60,70,70,70,59,70,56,25
70,70,63,70,70,52,70,70,70,60,70,70,70,40,70,37,68
70,70,45,70,70,50,70,70,70,60,70,70,60,26,70,65,40
70,70,26,70,70,26,70,70,70,60,70,70,55,64,70,70,70
70,70,45,70,70,40,70,70,70,60,70,70,32,45,70,45,50
70,70,30,70,70,63,70,70,70,60,70,70,59,56,70,70,69
35,0,52,53,70,70,53,35,35,35,45,70,70,60,0,15,55
36,2,30,56,70,70,65,36,36,36,46,70,70,63,2,8,56
35,0,7,36,70,70,65,35,35,35,45,70,70,58,0,19,45
35,0,33,60,70,70,65,35,35,35,45,70,70,60,0,44,65
35,0,28,61,70,70,65,35,35,35,45,70,70,65,0,8,45
50,30,0,66,70,70,65,43,37,37,47,70,70,64,5,30,45
41,13,33,42,70,70,65,41,41,41,51,70,70,55,13,19,42
35,0,33,62,70,70,68,35,35,35,45,70,70,70,0,35,60
50,30,30,58,70,65,65,47,45,35,45,70,70,63,20,20,45
45,20,29,59,70,70,58,45,45,35,45,70,70,36,20,0,26
38,6,28,63,70,70,65,38,38,38,48,70,70,38,6,6,56
35,0,23,48,70,70,61,35,35,35,45,70,70,45,0,0,43
35,0,60,65,70,70,61,35,35,35,45,70,70,30,0,1,56
35,0,53,55,70,70,51,35,35,35,45,70,70,61,0,58,65
35,0,20,50,70,70,65,35,35,35,45,70,70,55,0,27,52
35,70,40,66,0,45,64,35,35,35,45,0,19,59,70,20,50
35,70,70,67,0,66,68,35,35,35,45,0,70,19,70,70,0
35,70,70,66,1,14,45,37,40,35,45,10,8,50,70,70,10
35,70,70,65,0,55,55,35,35,35,45,0,45,65,70,70,65
40,70,70,60,10,55,60,37,35,35,45,0,10,51,70,70,66
35,70,70,59,0,55,53,35,35,35,45,0,49,60,70,70,64
35,70,70,62,0,55,57,35,35,35,45,0,30,70,70,70,67
35,70,70,69,0,62,63,35,35,35,45,0,5,68,70,70,64
35,70,70,65,0,56,57,35,35,35,45,0,0,50,70,70,65
35,70,70,64,0,30,60,35,35,35,45,0,15,45,70,70,65
35,70,70,58,0,40,50,35,35,35,45,0,10,45,70,65,65
35,70,70,65,1,33,60,35,35,35,45,1,10,20,70,70,30
35,70,70,59,0,40,50,35,35,35,45,0,10,40,70,70,50
35,70,70,69,0,50,64,37,40,35,45,10,8,46,70,65,65
39,70,70,66,9,25,58,39,39,39,49,9,9,23,70,70,67
70,70,45,70,70,45,70,70,70,60,70,70,66,57,70,70,66
70,70,47,70,70,43,70,70,70,60,70,70,70,65,70,56,64
70,70,60,70,70,50,70,70,70,60,70,70,70,55,70,57,59
70,70,10,20,70,30,70,70,70,60,70,70,54,40,70,70,40
70,70,10,70,70,10,70,70,70,60,70,70,45,50,70,70,40
70,70,10,70,70,50,70,70,70,60,70,70,68,50,70,60,50
70,70,36,70,70,44,70,70,70,60,70,70,60,56,70,70,60
70,70,50,70,70,45,70,70,70,60,70,70,50,40,70,60,40
70,70,10,70,70,58,70,70,70,60,70,70,42,65,70,44,65
70,70,50,70,70,45,70,70,70,60,70,70,50,40,70,65,40
70,70,63,70,70,40,65,70,70,60,70,70,60,30,70,65,40
70,70,2,70,70,54,70,70,70,60,70,70,62,17,70,70,23
70,70,61,70,70,53,70,70,70,60,70,70,28,30,70,70,35
70,70,60,70,70,40,70,70,70,60,70,70,57,40,70,60,65
70,70,10,70,70,10,70,70,70,60,70,70,50,40,70,37,40
35,0,38,67,70,70,65,35,35,35,45,70,70,70,0,20,40
35,0,18,57,70,70,59,37,40,35,45,70,70,20,10,20,50
35,0,44,49,70,70,65,37,40,35,45,70,70,65,10,60,65
35,0,30,56,70,70,65,35,35,35,45,70,70,50,0,23,11
35,0,30,63,70,70,64,37,40,35,45,70,70,68,10,50,50
35,0,61,58,70,70,62,37,40,35,45,70,70,65,10,50,60
35,0,40,47,70,70,61,35,35,35,45,70,70,40,0,60,60
40,10,40,60,70,70,55,37,35,35,45,70,70,60,0,15,29
35,0,57,55,70,70,65,37,40,35,45,70,70,40,10,60,66
35,0,50,60,70,70,65,36,37,35,45,70,65,25,5,0,55
38,6,45,50,70,70,65,38,38,38,48,70,70,65,6,40,55
35,0,55,60,70,70,65,37,40,35,45,70,70,20,10,55,61
40,10,39,51,70,70,65,37,35,35,45,70,70,65,0,16,23
35,0,49,55,70,70,65,35,35,35,45,70,70,65,0,58,65
35,0,38,44,70,70,65,35,35,35,45,70,70,64,0,52,47
38,70,70,65,7,60,57,38,38,38,48,7,55,60,70,65,65
35,70,70,65,0,38,54,35,35,35,45,0,42,60,70,65,65
35,70,70,62,0,45,59,35,35,35,45,0,20,68,70,70,0
38,70,70,67,6,42,68,38,38,38,48,6,20,53,70,70,60
35,70,70,59,0,9,55,35,35,35,45,0,15,50,70,70,70
35,70,70,65,0,40,56,35,35,35,45,0,50,65,70,70,65
35,70,70,56,0,43,55,35,35,35,45,0,45,63,70,70,70
35,70,70,65,0,60,50,35,35,35,45,0,40,65,70,65,60
41,70,70,60,13,60,50,41,41,41,51,13,50,55,70,70,65
35,70,70,65,0,46,50,35,35,35,45,0,50,70,70,65,60
35,70,70,57,0,70,37,37,40,35,45,10,30,60,70,70,60
35,70,70,63,0,20,60,35,35,35,45,0,44,65,70,65,50
35,70,70,65,0,58,62,35,35,35,45,0,50,65,70,65,69
35,70,60,60,0,19,63,35,35,35,45,0,20,55,70,65,65
35,70,70,57,0,25,60,35,35,35,45,0,44,70,70,70,65
70,70,40,70,70,40,70,70,70,60,70,70,43,35,70,54,35
70,70,45,70,70,38,70,70,70,60,70,70,61,62,70,70,68
70,70,29,70,70,25,70,70,70,60,70,70,53,66,70,56,40
70,70,41,70,70,17,70,70,70,60,70,70,30,50,70,59,40
70,70,38,70,70,0,70,70,70,60,70,70,53,58,70,70,61
70,70,50,70,70,31,70,70,70,60,70,70,50,30,70,30,30
70,70,35,70,70,35,70,70,70,60,70,70,45,30,70,57,70
70,70,32,70,70,48,70,70,70,60,70,70,60,40,70,20,40
70,70,24,70,70,20,70,70,70,60,70,70,30,35,70,40,40
70,70,34,70,70,33,70,70,70,60,70,70,35,40,70,45,30
70,70,43,70,70,23,70,70,70,60,70,70,48,53,70,56,63
70,70,40,70,70,40,70,70,70,60,70,70,50,40,70,55,50
70,70,32,70,70,45,70,70,70,60,70,70,30,40,70,40,30
70,70,40,70,70,23,70,70,70,60,70,70,44,30,70,30,40
70,70,24,60,70,31,70,70,70,60,70,70,50,35,70,55,65
35,0,20,50,70,70,65,37,40,35,45,70,65,21,10,24,50
35,0,30,61,70,70,65,37,40,35,45,70,70,20,10,30,60
40,10,40,50,70,70,65,38,37,35,45,70,65,20,5,15,43
35,0,45,70,70,70,50,36,37,35,45,70,70,10,5,22,55
35,0,45,55,70,70,59,37,40,35,45,70,60,19,10,63,59
35,0,33,67,70,70,65,35,35,35,45,70,70,20,0,11,70
35,0,45,67,70,70,70,35,35,35,45,70,70,20,0,14,36
35,0,13,50,70,70,65,38,42,35,45,70,65,20,15,10,40
35,0,28,53,70,70,46,35,35,35,45,70,70,15,0,45,60
35,0,38,55,70,70,66,35,35,35,45,70,60,15,0,15,46
35,0,55,56,70,70,65,35,35,35,45,70,70,20,0,70,68
35,0,43,62,70,70,65,35,35,35,45,70,70,27,0,0,46
35,0,45,55,70,70,65,37,40,35,45,70,60,40,10,30,58
35,0,42,61,70,70,65,38,42,35,45,70,70,20,15,65,60
35,0,28,70,70,70,65,37,40,35,45,70,65,20,10,30,55
35,70,70,59,0,55,56,35,35,35,45,0,5,50,70,60,15
35,70,70,63,0,23,55,38,42,35,45,15,15,55,70,65,15
35,70,70,60,0,55,58,37,39,35,45,8,8,20,70,65,15
35,70,70,65,0,33,65,35,35,35,45,0,0,25,70,70,37
35,70,70,70,1,39,68,35,35,35,45,1,20,35,70,65,20
40,70,70,65,10,50,55,37,35,35,45,0,0,30,70,70,20
35,70,70,60,0,50,50,35,35,35,45,0,15,55,70,65,65
35,70,70,65,0,55,50,35,35,35,45,0,30,55,70,65,65
35,70,70,65,0,55,61,38,42,35,45,15,20,55,70,65,30
35,70,70,65,0,13,51,37,39,35,45,8,10,40,70,65,20
35,70,70,65,0,65,61,36,37,35,45,5,20,55,70,60,20
35,70,65,65,0,40,50,35,35,35,45,0,10,35,70,65,65
40,70,70,65,10,30,58,38,37,35,45,10,17,26,65,55,25
35,70,70,60,0,48,55,37,40,35,45,10,50,45,70,60,15
35,70,70,64,0,29,55,35,35,35,45,0,15,40,70,60,48
70,70,50,70,70,53,70,70,70,60,70,70,46,45,70,62,40
70,70,41,70,70,40,70,70,70,60,70,70,69,70,70,64,66
70,70,44,70,70,54,70,70,70,60,70,70,50,62,70,54,56
70,70,56,70,70,55,70,70,70,60,70,70,68,65,70,63,70
70,70,50,70,70,52,70,70,70,60,70,70,51,65,70,59,58
70,70,30,70,70,50,70,70,70,60,70,70,55,62,70,52,40
70,70,38,70,70,45,70,70,70,60,70,70,64,38,70,53,66
70,70,45,70,70,35,70,70,70,60,70,70,61,41,70,55,45
70,70,20,70,70,20,70,70,70,60,70,70,59,45,70,65,45
70,70,45,70,70,35,70,70,70,60,70,70,63,35,70,65,38
70,70,45,70,70,55,70,70,70,60,70,70,65,47,70,49,60
70,70,0,70,70,39,70,70,70,60,70,70,66,60,70,54,63
70,70,45,70,70,44,70,70,70,60,70,70,67,66,70,51,67
70,70,36,61,70,65,70,70,70,60,70,70,41,53,70,49,45
70,70,29,70,70,40,70,70,70,60,70,70,58,35,70,70,37
35,0,35,50,70,70,51,37,40,35,45,70,70,25,10,20,55
35,0,57,70,70,70,59,35,35,35,45,70,65,25,0,8,15
35,0,13,50,70,70,65,35,35,35,45,70,70,55,0,0,45
35,0,21,55,70,70,69,35,35,35,45,70,63,20,0,13,45
35,0,39,42,70,70,57,37,40,35,45,70,70,15,10,45,55
35,0,44,54,70,70,64,35,35,35,45,70,70,16,0,43,61
35,0,25,62,70,70,64,39,44,35,45,70,70,65,18,56,60
37,5,50,55,70,70,65,36,35,35,45,70,70,45,0,30,55
35,0,44,59,70,70,65,35,35,35,45,70,70,30,0,0,55
35,0,34,53,70,70,66,35,35,35,45,70,70,68,0,0,65
35,0,42,60,70,70,66,35,35,35,45,70,62,65,0,35,55
35,0,18,55,70,70,65,35,35,35,45,70,70,62,0,52,67
35,0,45,58,70,70,70,35,35,35,45,70,70,0,0,32,50
35,0,25,55,70,70,70,35,35,35,45,70,70,40,0,30,55
35,0,48,54,70,70,65,35,35,35,45,70,70,17,0,23,17
35,70,70,65,0,20,60,35,35,35,45,0,30,50,70,70,70
35,70,70,65,0,21,55,35,35,35,45,0,30,55,70,65,58
40,70,70,66,10,35,60,40,40,40,50,10,52,55,70,70,69
40,70,70,65,10,50,55,40,40,35,45,10,25,58,70,60,20
35,70,70,65,0,35,60,35,35,35,45,0,20,55,70,70,70
35,70,70,61,0,55,58,35,35,35,45,0,10,50,70,68,30
40,70,70,65,10,55,56,40,40,35,45,10,20,60,70,64,65
35,70,70,65,0,34,61,36,37,35,45,5,50,60,70,65,65
35,70,70,64,0,55,58,36,37,35,45,5,18,60,70,68,65
35,70,70,65,0,30,60,36,37,35,45,5,20,55,70,65,15
43,70,70,65,17,45,57,43,43,43,53,17,33,60,70,70,68
35,70,70,65,0,45,60,36,37,35,45,5,22,50,70,65,65
37,70,65,68,4,50,65,37,37,37,47,4,25,50,70,70,68
35,70,70,68,1,55,60,37,38,35,45,7,50,25,70,63,30
42,70,70,65,15,60,65,45,47,35,45,30,59,60,65,68,68
70,70,58,70,70,58,70,70,70,60,70,70,53,51,70,62,70
70,70,60,70,70,55,70,70,70,60,70,70,56,57,70,58,70
60,50,45,60,70,65,70,65,70,60,70,70,65,64,70,65,60
64,70,65,70,58,53,58,67,70,60,70,70,64,61,70,70,62
70,70,50,60,70,55,70,70,70,60,70,70,59,64,70,50,70
70,70,57,70,70,53,70,70,70,60,70,70,58,45,70,60,45
70,70,58,70,70,59,70,70,70,60,70,70,57,64,70,60,45
70,70,58,70,70,53,70,70,70,60,70,70,50,40,70,50,45
70,70,58,70,70,58,70,70,70,60,70,70,48,68,70,47,70
70,70,30,50,70,60,70,70,70,60,70,70,62,70,70,65,58
70,70,68,70,70,58,55,70,70,60,70,70,65,55,70,65,58
70,70,55,70,70,55,70,70,70,60,70,70,65,45,70,48,69
70,70,45,57,70,65,70,70,70,60,70,70,57,63,70,65,68
70,70,58,70,70,52,70,70,70,60,70,70,65,69,70,64,45
70,70,58,70,70,50,70,68,67,60,70,69,70,67,65,30,60
35,0,30,55,70,70,65,35,35,35,45,70,65,69,0,49,60
35,0,40,60,70,70,65,35,35,35,45,70,65,68,0,40,55
35,0,40,55,70,70,65,35,35,35,45,70,65,70,0,20,50
35,0,45,56,70,70,65,35,35,35,45,70,70,68,0,40,55
35,0,30,55,70,65,70,35,35,35,45,70,65,62,0,10,25
35,0,20,54,70,70,65,38,41,35,45,70,70,63,12,51,62
35,0,25,55,70,70,65,35,35,35,45,70,70,62,0,20,55
35,0,36,60,70,65,68,38,41,35,45,70,70,68,12,62,60
35,0,45,55,70,70,65,35,35,35,45,70,65,68,0,25,52
41,13,35,65,70,65,68,43,45,41,51,70,65,68,20,50,20
35,0,40,58,70,70,65,35,35,35,45,70,65,62,0,10,28
35,0,28,52,70,70,65,36,37,35,45,70,70,59,5,30,45
35,0,32,55,70,70,67,37,39,35,45,70,70,64,8,42,58
40,10,31,58,70,68,68,37,35,35,45,70,70,60,0,30,50
40,10,24,60,70,70,65,39,39,35,45,70,70,65,8,44,55
35,70,70,63,0,55,58,36,37,35,45,4,10,25,70,70,66
35,70,70,65,0,30,58,35,36,35,45,2,24,55,70,68,65
40,70,70,65,10,38,58,39,38,35,45,6,15,28,70,63,53
38,70,70,65,6,30,54,36,35,35,45,0,26,50,70,62,58
39,70,65,67,8,45,62,38,37,35,45,4,28,58,70,60,65
37,70,68,68,4,55,57,36,35,35,45,0,15,19,70,62,68
39,70,68,65,8,20,50,39,39,35,45,8,26,60,70,65,68
40,70,68,68,10,26,55,40,41,35,45,13,30,50,70,70,65
40,70,70,65,10,32,62,41,42,35,45,15,16,45,70,68,65
40,70,70,65,10,40,60,40,40,35,45,10,40,60,70,70,69
35,70,70,65,0,36,52,35,35,35,45,0,33,55,70,70,66
35,70,70,65,0,45,60,35,35,35,45,0,28,54,70,70,64
37,70,70,65,4,25,55,37,38,35,45,6,14,5,70,67,60
40,70,70,65,10,55,60,41,42,35,45,15,30,60,70,70,66
35,70,70,65,0,38,52,37,39,35,45,8,60,65,70,70,60
70,70,50,70,70,60,70,70,70,60,70,70,62,66,70,65,68
70,70,55,70,70,55,70,70,70,60,70,70,60,40,70,60,40
70,70,55,70,70,55,70,70,70,60,70,70,65,65,70,65,65
70,70,10,70,70,10,70,70,70,60,70,70,58,40,70,57,40
70,70,15,60,70,15,6,70,70,60,70,70,51,55,70,58,50
70,70,45,70,70,50,65,70,70,60,70,70,60,45,70,60,45
70,70,55,68,70,48,65,70,70,60,70,70,62,55,70,65,55
70,70,60,70,70,15,70,70,70,60,70,70,63,68,70,64,68
70,70,60,70,70,60,60,70,70,60,70,70,60,65,70,56,65
70,70,60,70,70,55,70,70,70,60,70,70,65,65,70,62,48
70,70,63,70,70,45,70,70,70,60,70,70,60,60,70,65,45
70,70,60,70,70,60,70,70,70,60,70,70,60,63,70,70,65
70,70,55,70,70,10,70,70,70,60,70,70,60,50,70,63,70
70,70,60,70,70,45,70,70,70,60,70,70,60,45,70,66,50
70,70,60,70,70,45,70,70,70,60,70,70,60,65,70,61,65
42,15,40,55,70,70,65,42,42,35,45,70,65,62,15,30,60
36,2,28,60,70,70,70,38,40,36,46,70,70,65,10,30,55
40,10,58,62,70,65,70,40,40,35,45,70,65,66,10,50,60
35,0,40,56,70,70,65,37,40,35,45,70,65,65,10,40,60
40,10,30,58,70,70,64,40,40,35,45,70,70,65,10,50,60
40,10,45,55,70,70,65,40,40,35,45,70,65,62,10,50,60
40,10,30,60,70,70,70,41,42,35,45,70,70,67,15,55,65
40,10,50,60,70,65,68,40,40,35,45,70,70,66,10,35,63
40,10,48,65,70,70,68,40,40,35,45,70,70,68,10,30,55
42,15,40,61,70,70,65,42,42,35,45,70,70,65,15,45,65
40,10,40,55,70,70,68,41,42,35,45,70,70,65,15,40,60
40,10,40,55,70,70,67,40,40,35,45,70,70,65,10,40,55
40,10,58,55,70,70,68,40,40,35,45,70,70,68,10,20,40
41,13,60,58,70,70,67,40,40,35,45,70,70,69,10,30,63
40,10,40,60,70,70,65,40,40,35,45,70,65,67,10,20,40
39,70,70,65,8,45,55,39,39,39,49,8,25,55,70,70,65
40,70,70,65,10,30,55,40,40,35,45,10,10,54,70,70,58
40,70,70,65,10,37,62,40,40,35,45,10,50,50,70,70,61
40,70,70,65,10,30,55,40,40,40,50,10,40,60,70,65,60
40,70,70,63,10,30,58,40,40,35,45,10,20,60,70,70,65
40,70,70,66,10,30,50,40,40,35,45,10,30,60,70,65,65
40,70,70,68,10,30,55,40,40,35,45,10,45,65,70,70,65
43,70,70,65,16,30,55,43,43,43,53,16,40,65,70,70,65
35,70,70,61,0,50,53,37,40,35,45,10,30,65,70,70,65
40,70,70,64,10,28,61,40,40,35,45,10,30,50,70,65,63
40,70,70,64,10,30,58,40,40,35,45,10,30,55,70,70,65
40,70,70,65,10,30,55,40,40,36,46,10,40,60,70,70,65
40,70,70,63,10,30,59,40,40,35,45,10,40,65,70,65,65
40,70,70,65,10,49,57,40,40,35,45,10,40,60,70,70,63
40,70,68,65,10,30,55,40,40,35,45,10,30,55,70,68,65
70,70,55,70,70,55,70,70,70,60,70,70,54,45,70,60,45
70,70,55,70,70,55,70,70,70,60,70,70,51,52,70,62,70
70,70,40,70,70,40,70,70,70,60,70,70,59,45,70,70,45
70,70,55,70,70,55,70,70,70,60,65,70,60,70,70,60,70
70,70,55,70,70,54,70,70,70,60,70,70,34,45,70,35,40
70,70,45,70,70,35,70,70,70,60,70,70,34,45,70,35,40
70,70,51,70,70,49,70,70,70,60,70,70,64,40,70,66,42
70,70,55,70,70,55,70,70,70,60,65,70,58,35,70,50,70
70,70,55,70,70,55,70,70,70,60,65,70,42,70,70,61,45
70,70,45,70,70,35,70,70,70,60,65,70,55,70,70,58,35
70,70,35,70,70,45,70,70,70,60,65,70,63,45,70,50,70
70,70,45,60,70,63,70,70,70,60,70,70,62,45,70,65,45
70,70,45,60,70,65,70,70,70,60,65,70,55,70,70,55,70
70,70,15,70,70,15,70,70,70,60,70,70,61,39,70,65,45
70,70,55,70,70,12,70,70,70,60,70,70,59,38,70,63,45
35,0,20,55,70,70,68,35,35,35,45,70,70,65,0,65,70
35,0,57,55,70,70,68,35,35,35,45,70,70,65,0,38,60
35,0,57,55,70,70,68,35,35,35,45,70,70,65,0,5,10
35,0,29,65,70,70,69,35,35,35,45,70,70,69,0,35,55
40,10,34,67,70,70,70,37,35,35,45,70,70,69,0,8,9
35,0,20,45,70,70,68,35,35,35,45,70,70,68,0,0,0
40,10,30,50,70,70,68,37,35,35,45,70,70,69,0,0,5
35,0,30,50,70,70,68,35,35,35,45,70,70,68,0,30,65
35,0,40,60,70,70,68,35,35,35,45,70,70,68,0,35,68
37,5,40,60,70,70,69,36,35,35,45,70,70,68,0,0,0
35,0,40,60,70,70,65,35,35,35,45,70,70,70,0,0,0
35,0,40,60,70,70,68,35,35,35,45,70,70,68,0,30,65
35,0,24,63,70,70,66,35,35,35,45,70,70,68,0,30,55
35,0,28,60,70,70,68,35,35,35,45,70,70,70,0,40,60
35,0,30,58,70,70,68,35,35,35,45,70,70,68,0,32,61
35,70,70,69,0,63,70,35,35,35,45,0,35,61,70,70,68
35,70,70,68,0,25,55,35,36,35,45,3,7,0,70,70,67
35,70,70,68,0,45,53,35,35,35,45,0,5,0,70,70,68
37,70,70,68,5,38,61,36,35,35,45,0,30,55,70,70,62
40,70,70,62,10,56,60,37,35,35,45,0,35,60,70,70,65
40,70,70,66,10,45,60,38,37,35,45,5,6,3,70,70,69
35,70,70,68,0,45,55,35,35,35,45,0,4,0,70,70,65
35,70,70,68,0,28,55,35,35,35,45,0,28,50,70,70,66
37,70,70,65,5,48,58,37,37,35,45,5,12,35,70,68,65
37,70,70,67,4,32,59,36,35,35,45,0,6,40,70,67,68
39,70,70,68,8,39,57,37,35,35,45,0,8,48,70,68,67
37,70,70,65,5,40,55,37,38,35,45,6,13,55,70,67,67
35,70,70,67,0,45,56,35,35,35,45,0,14,40,70,70,67
35,70,70,67,0,45,58,36,38,35,45,6,0,40,70,70,60
35,70,70,67,0,30,55,37,39,35,45,8,2,50,70,70,58
70,70,55,70,70,55,70,70,70,60,70,70,45,50,70,55,70
70,70,15,70,70,15,70,70,70,60,70,70,55,51,70,70,53
70,70,55,70,70,55,70,70,70,60,60,70,55,70,70,55,70
70,70,15,70,70,68,70,70,70,70,60,70,50,70,70,56,70
70,70,68,70,70,15,70,70,70,70,60,70,60,70,70,68,70
70,70,68,70,70,68,70,70,70,60,70,70,70,56,70,53,66
